success,total_return,path_length,collision,repeated_failure_rate,optimality_gap,inference_time_per_action,Algorithm,Map,Seed
1,0.88,13,0,0.21428571428571427,0.0,0.003763509537048566,Without Loop Penalty,deceptive,0
1,0.9299999999999999,8,0,0.0,0.0,0.004099526122445241,Full Method,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004074406246218132,Full Method,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004069718750542961,Full Method,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004102359376702225,Full Method,random_small,0
1,0.91,10,0,0.0,2.0,0.004017033099080436,Full Method,random_small,0
1,0.89,12,0,0.0,4.0,0.0040069340854339925,Full Method,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004106770998987486,Full Method,random_small,0
1,0.91,10,0,0.0,2.0,0.003984591597691179,Full Method,random_small,0
1,0.91,10,0,0.0,2.0,0.003972208600316662,Full Method,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004030999871247332,Full Method,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004097359251318267,Without Tail Memory,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.00409595837300003,Without Tail Memory,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004058015374539536,Without Tail Memory,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004116104249987984,Without Tail Memory,random_small,0
1,0.91,10,0,0.0,2.0,0.0041772874013986435,Without Tail Memory,random_small,0
1,0.89,12,0,0.0,4.0,0.004008569335079907,Without Tail Memory,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.0041126197484118165,Without Tail Memory,random_small,0
1,0.91,10,0,0.0,2.0,0.004037620600138325,Without Tail Memory,random_small,0
1,0.91,10,0,0.0,2.0,0.003996524895774201,Without Tail Memory,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004057489495608024,Without Tail Memory,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.003975765748691629,Without Diversity,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004021166623715544,Without Diversity,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004044145749503514,Without Diversity,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004007989629826625,Without Diversity,random_small,0
1,0.91,10,0,0.0,2.0,0.003983087596134282,Without Diversity,random_small,0
1,0.89,12,0,0.0,4.0,0.003972847249921567,Without Diversity,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004079010373970959,Without Diversity,random_small,0
1,0.91,10,0,0.0,2.0,0.003961604094365611,Without Diversity,random_small,0
1,0.91,10,0,0.0,2.0,0.003976691601565108,Without Diversity,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004017046874650987,Without Diversity,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004065416873345384,Without Adaptive Weights,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004034765624965075,Without Adaptive Weights,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004037302247525076,Without Adaptive Weights,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004083874999196269,Without Adaptive Weights,random_small,0
1,0.91,10,0,0.0,2.0,0.0040272457976243455,Without Adaptive Weights,random_small,0
1,0.89,12,0,0.0,4.0,0.003982937584320704,Without Adaptive Weights,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.00410028637634241,Without Adaptive Weights,random_small,0
