success,total_return,path_length,collision,repeated_failure_rate,optimality_gap,inference_time_per_action,Algorithm,Map,Seed
1,0.88,13,0,0.0,0.0,1.0570511221885681e-07,Policy Iteration,deceptive,0
1,0.88,13,0,0.0,0.0,9.630233622514285e-08,Policy Iteration,deceptive,0
1,0.88,13,0,0.0,0.0,1.0592003281299884e-07,Policy Iteration,deceptive,0
1,0.88,13,0,0.0,0.0,9.9454504939226e-08,Policy Iteration,deceptive,0
1,0.88,13,0,0.0,0.0,1.0568720216934497e-07,Policy Iteration,deceptive,0
0,-0.9900000000000002,50,0,0.0,,7.083266973495483e-07,Q-learning,deceptive,0
0,-0.9900000000000002,50,0,0.0,,6.557861343026161e-07,Q-learning,deceptive,0
0,-0.9900000000000002,50,0,0.0,,6.516417488455773e-07,Q-learning,deceptive,0
0,-0.9900000000000002,50,0,0.0,,6.400467827916145e-07,Q-learning,deceptive,0
0,-0.9900000000000002,50,0,0.0,,6.357906386256218e-07,Q-learning,deceptive,0
0,-0.9900000000000002,50,0,0.0,,6.374577060341835e-07,Q-learning,deceptive,0
0,-0.9900000000000002,50,0,0.0,,6.540305912494659e-07,Q-learning,deceptive,0
0,-0.9900000000000002,50,0,0.0,,6.324192509055137e-07,Q-learning,deceptive,0
0,-0.9900000000000002,50,0,0.0,,6.516417488455773e-07,Q-learning,deceptive,0
0,-0.9900000000000002,50,0,0.0,,6.375275552272796e-07,Q-learning,deceptive,0
1,0.7799999999999999,23,0,0.0,10.0,0.0006855958060401937,MCTS,deceptive,0
1,0.72,29,0,0.0,16.0,0.0008976451875963088,MCTS,deceptive,0
1,0.7,31,0,0.0,18.0,0.0009993144926885443,MCTS,deceptive,0
1,0.7999999999999999,21,0,0.0,8.0,0.0008317598008683749,MCTS,deceptive,0
0,-0.9900000000000002,50,0,0.0,,0.0011397316306829453,MCTS,deceptive,0
1,0.7999999999999999,21,0,0.0,8.0,0.0009534602009114765,MCTS,deceptive,0
1,0.82,19,0,0.0,6.0,0.0007728201974379388,MCTS,deceptive,0
1,0.6399999999999999,37,0,0.0,24.0,0.0008040799482448681,MCTS,deceptive,0
1,0.7599999999999999,25,0,0.0,12.0,0.0007234149239957332,MCTS,deceptive,0
1,0.72,29,0,0.0,16.0,0.0009094095821010655,MCTS,deceptive,0
0,-1.03,4,1,0.0,,0.0019034167635254562,Standard Diffusion,deceptive,0
0,-1.03,4,1,0.0,,0.0017702914774417877,Standard Diffusion,deceptive,0
0,-1.03,4,1,0.0,,0.0017580412095412612,Standard Diffusion,deceptive,0
0,-1.03,4,1,0.0,,0.0017282080370932817,Standard Diffusion,deceptive,0
0,-1.03,4,1,0.0,,0.001739270577672869,Standard Diffusion,deceptive,0
0,-1.03,4,1,0.0,,0.0017672292306087911,Standard Diffusion,deceptive,0
0,-1.03,4,1,0.0,,0.001729947456624359,Standard Diffusion,deceptive,0
0,-1.03,4,1,0.0,,0.0017746980302035809,Standard Diffusion,deceptive,0
0,-1.03,4,1,0.0,,0.0017353437142446637,Standard Diffusion,deceptive,0
0,-1.03,4,1,0.0,,0.0017795002786442637,Standard Diffusion,deceptive,0
0,-1.03,4,1,0.0,,0.0019280833075754344,Failure-Memory Diffusion,deceptive,0
0,-1.04,5,1,0.6666666666666666,,0.002036800002679229,Failure-Memory Diffusion,deceptive,0
0,-1.01,2,1,0.3333333333333333,,0.0019694585353136063,Failure-Memory Diffusion,deceptive,0
0,-1.02,3,1,1.0,,0.001969221979379654,Failure-Memory Diffusion,deceptive,0
0,-1.05,6,1,0.7142857142857143,,0.002008659765124321,Failure-Memory Diffusion,deceptive,0
0,-1.08,9,1,0.3,,0.0019869122188538313,Failure-Memory Diffusion,deceptive,0
0,-1.19,20,1,1.0,,0.002005175035446882,Failure-Memory Diffusion,deceptive,0
0,-1.02,3,1,1.0,,0.0019645280359933772,Failure-Memory Diffusion,deceptive,0
0,-1.02,3,1,1.0,,0.0019774859926352897,Failure-Memory Diffusion,deceptive,0
0,-1.09,10,1,1.0,,0.0020031000021845102,Failure-Memory Diffusion,deceptive,0
0,-1.0,1,1,0.0,,1.708976924419403e-06,Random Policy,random_small,0
0,-1.01,2,1,0.0,,1.062639057636261e-06,Random Policy,random_small,0
0,-1.0,1,1,0.0,,1.2498348951339722e-06,Random Policy,random_small,0
0,-1.0,1,1,0.0,,1.1657830327749252e-06,Random Policy,random_small,0
0,-1.0,1,1,0.0,,1.1669471859931946e-06,Random Policy,random_small,0
0,-1.0,1,1,0.0,,1.0831281542778015e-06,Random Policy,random_small,0
0,-1.01,2,1,0.0,,9.374925866723061e-07,Random Policy,random_small,0
0,-1.0,1,1,0.0,,9.580980986356735e-07,Random Policy,random_small,0
0,-1.0,1,1,0.0,,1.0409858077764511e-06,Random Policy,random_small,0
0,-1.09,10,1,0.0,,8.373754099011421e-07,Random Policy,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,2.1874438971281052e-07,Value Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.353910192847252e-07,Value Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.0911026038229465e-07,Value Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.353910192847252e-07,Value Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.7194543033838272e-07,Value Iteration,random_small,0
